SalesOrderNumber,OrderDate,Year,Quarter,YearQuarter,Month,ProductKey,Category,Subcategory,ModelName,Color,CustomerKey,CustomerName,Gender,AgeGroup,Education,Region,SalespersonID,SalespersonName,SupervisorName,SalesReasonName,SalesReasonType,Quantity,UnitPrice,UnitCost,SalesAmount,TotalCost,Profit,ShippingDays
SO73998,2008-06-28,2008,Q2,2008-Q2,6,528,Accessories,Tires and Tubes,Mountain Tire Tube,,21311,Jennifer Ramirez,F,45 - 54,High School,Canada,6,Kayan Walters,Rudi Chung,Price,Other,12,360.0,240,4320.0,2880,1440.0,7
SO73999,2008-06-28,2008,Q2,2008-Q2,6,360,Bikes,Mountain Bikes,Mountain-200,Black,18403,Madeline Phillips,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,12,153.0,102,1836.0,1224,612.0,7
SO73999,2008-06-28,2008,Q2,2008-Q2,6,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,18403,Madeline Phillips,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,285.0,190,855.0,570,285.0,7
SO73999,2008-06-28,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,18403,Madeline Phillips,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,283.5,189,850.5,567,283.5,7
SO73999,2008-06-28,2008,Q2,2008-Q2,6,223,Clothing,Caps,Cycling Cap,Multi,18403,Madeline Phillips,F,45 - 54,Partial College,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,52.5,35,157.5,105,52.5,7
SO74000,2008-06-28,2008,Q2,2008-Q2,6,354,Bikes,Mountain Bikes,Mountain-200,Silver,13700,Evan Howard,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,6,148.5,99,891.0,594,297.0,7
SO74000,2008-06-28,2008,Q2,2008-Q2,6,485,Accessories,Fenders,Fender Set - Mountain,,13700,Evan Howard,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,720,295.5,197,212760.0,141840,70920.0,7
SO74000,2008-06-28,2008,Q2,2008-Q2,6,480,Accessories,Tires and Tubes,Patch kit,,13700,Evan Howard,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,6,288.0,192,1728.0,1152,576.0,7
SO74001,2008-06-28,2008,Q2,2008-Q2,6,579,Bikes,Touring Bikes,Touring-2000,Blue,19454,Roger Sharma,M,35 - 44,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Review,Other,11,436.5,291,4801.5,3201,1600.5,7
SO74001,2008-06-28,2008,Q2,2008-Q2,6,491,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,19454,Roger Sharma,M,35 - 44,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Review,Other,12,304.5,203,3654.0,2436,1218.0,7
SO74002,2008-06-28,2008,Q2,2008-Q2,6,576,Bikes,Touring Bikes,Touring-1000,Blue,12302,Kevin Coleman,M,55 - 64,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,6,432.0,288,2592.0,1728,864.0,7
SO74002,2008-06-28,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,12302,Kevin Coleman,M,55 - 64,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,24,283.5,189,6804.0,4536,2268.0,7
SO74002,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,12302,Kevin Coleman,M,55 - 64,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,12,286.5,191,3438.0,2292,1146.0,7
SO74002,2008-06-28,2008,Q2,2008-Q2,6,488,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,12302,Kevin Coleman,M,55 - 64,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,4,300.0,200,1200.0,800,400.0,7
SO74002,2008-06-28,2008,Q2,2008-Q2,6,223,Clothing,Caps,Cycling Cap,Multi,12302,Kevin Coleman,M,55 - 64,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,8,52.5,35,420.0,280,140.0,7
SO74003,2008-06-28,2008,Q2,2008-Q2,6,379,Bikes,Road Bikes,Road-250,Black,22845,Jake Chen,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,4,172.5,115,690.0,460,230.0,7
SO74003,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,22845,Jake Chen,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,3,286.5,191,859.5,573,286.5,7
SO74004,2008-06-28,2008,Q2,2008-Q2,6,387,Bikes,Road Bikes,Road-550-W,Yellow,26447,Noah Russell,M,35 - 44,High School,Australia,9,Rabia Silva,Rudi Chung,Review,Other,3,178.5,119,535.5,357,178.5,7
SO74004,2008-06-28,2008,Q2,2008-Q2,6,212,Accessories,Helmets,Sport-100,Red,26447,Noah Russell,M,35 - 44,High School,Australia,9,Rabia Silva,Rudi Chung,Review,Other,3,45.0,30,135.0,90,45.0,7
SO74005,2008-06-28,2008,Q2,2008-Q2,6,383,Bikes,Road Bikes,Road-550-W,Yellow,27712,Teresa Munoz,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Review,Other,3,175.5,117,526.5,351,175.5,7
SO74005,2008-06-28,2008,Q2,2008-Q2,6,491,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,27712,Teresa Munoz,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Review,Other,3,304.5,203,913.5,609,304.5,7
SO74006,2008-06-28,2008,Q2,2008-Q2,6,563,Bikes,Touring Bikes,Touring-1000,Yellow,15906,Kaitlyn Lewis,F,55 - 64,High School,Canada,6,Kayan Walters,Rudi Chung,Review,Other,9,412.5,275,3712.5,2475,1237.5,7
SO74006,2008-06-28,2008,Q2,2008-Q2,6,220,Accessories,Helmets,Sport-100,Blue,15906,Kaitlyn Lewis,F,55 - 64,High School,Canada,6,Kayan Walters,Rudi Chung,Review,Other,3,48.0,32,144.0,96,48.0,7
SO74007,2008-06-28,2008,Q2,2008-Q2,6,561,Bikes,Touring Bikes,Touring-1000,Yellow,28099,Jesse Turner,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,3,409.5,273,1228.5,819,409.5,7
SO74007,2008-06-28,2008,Q2,2008-Q2,6,212,Accessories,Helmets,Sport-100,Red,28099,Jesse Turner,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,3,45.0,30,135.0,90,45.0,7
SO74007,2008-06-28,2008,Q2,2008-Q2,6,464,Clothing,Gloves,Half-Finger Gloves,Black,28099,Jesse Turner,M,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,24,267.0,178,6408.0,4272,2136.0,7
SO74008,2008-06-28,2008,Q2,2008-Q2,6,606,Bikes,Road Bikes,Road-750,Black,21386,Abigail Wood,F,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Review,Other,240,477.0,318,114480.0,76320,38160.0,7
SO74009,2008-06-28,2008,Q2,2008-Q2,6,605,Bikes,Road Bikes,Road-750,Black,24308,Destiny Sanders,F,35 - 44,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,18,475.5,317,8559.0,5706,2853.0,7
SO74009,2008-06-28,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,24308,Destiny Sanders,F,35 - 44,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,240,283.5,189,68040.0,45360,22680.0,7
SO74009,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,24308,Destiny Sanders,F,35 - 44,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,20,286.5,191,5730.0,3820,1910.0,7
SO74009,2008-06-28,2008,Q2,2008-Q2,6,229,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,24308,Destiny Sanders,F,35 - 44,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,1,55.5,37,55.5,37,18.5,7
SO74009,2008-06-28,2008,Q2,2008-Q2,6,223,Clothing,Caps,Cycling Cap,Multi,24308,Destiny Sanders,F,35 - 44,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,6,52.5,35,315.0,210,105.0,7
SO74010,2008-06-28,2008,Q2,2008-Q2,6,473,Clothing,Vests,Classic Vest,Blue,24254,Emily Washington,F,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Review,Other,11,277.5,185,3052.5,2035,1017.5,7
SO74010,2008-06-28,2008,Q2,2008-Q2,6,606,Bikes,Road Bikes,Road-750,Black,24254,Emily Washington,F,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Review,Other,11,477.0,318,5247.0,3498,1749.0,7
SO74011,2008-06-28,2008,Q2,2008-Q2,6,381,Bikes,Road Bikes,Road-550-W,Yellow,22061,Jenny Goel,F,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,2,174.0,116,348.0,232,116.0,7
SO74011,2008-06-28,2008,Q2,2008-Q2,6,539,Accessories,Tires and Tubes,ML Road Tire,,22061,Jenny Goel,F,25 - 34,Partial College,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,2,376.5,251,753.0,502,251.0,7
SO74012,2008-06-28,2008,Q2,2008-Q2,6,385,Bikes,Road Bikes,Road-550-W,Yellow,22220,Brandon Sharma,M,45 - 54,High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,4,177.0,118,708.0,472,236.0,7
SO74012,2008-06-28,2008,Q2,2008-Q2,6,212,Accessories,Helmets,Sport-100,Red,22220,Brandon Sharma,M,45 - 54,High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,2,45.0,30,90.0,60,30.0,7
SO74012,2008-06-28,2008,Q2,2008-Q2,6,462,Clothing,Gloves,Half-Finger Gloves,Black,22220,Brandon Sharma,M,45 - 54,High School,United States,1,Aahil Mullen,Benn Pitt,Price,Other,4,265.5,177,1062.0,708,354.0,7
SO74013,2008-06-28,2008,Q2,2008-Q2,6,389,Bikes,Road Bikes,Road-550-W,Yellow,21436,Brandi Serrano,F,45 - 54,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,1,180.0,120,180.0,120,60.0,7
SO74013,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,21436,Brandi Serrano,F,45 - 54,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,1,286.5,191,286.5,191,95.5,7
SO74013,2008-06-28,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,21436,Brandi Serrano,F,45 - 54,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,6,283.5,189,1701.0,1134,567.0,7
SO74013,2008-06-28,2008,Q2,2008-Q2,6,215,Accessories,Helmets,Sport-100,Black,21436,Brandi Serrano,F,45 - 54,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,3,46.5,31,139.5,93,46.5,7
SO74013,2008-06-28,2008,Q2,2008-Q2,6,462,Clothing,Gloves,Half-Finger Gloves,Black,21436,Brandi Serrano,F,45 - 54,Bachelors,United States,1,Aahil Mullen,Benn Pitt,Price,Other,1,265.5,177,265.5,177,88.5,7
SO74014,2008-06-28,2008,Q2,2008-Q2,6,383,Bikes,Road Bikes,Road-550-W,Yellow,21924,Eduardo Cook,M,45 - 54,High School,United States,1,Aahil Mullen,Benn Pitt,Review,Other,6,175.5,117,1053.0,702,351.0,7
SO74015,2008-06-28,2008,Q2,2008-Q2,6,387,Bikes,Road Bikes,Road-550-W,Yellow,21434,Isabella Smith,F,35 - 44,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,24,178.5,119,4284.0,2856,1428.0,7
SO74015,2008-06-28,2008,Q2,2008-Q2,6,223,Clothing,Caps,Cycling Cap,Multi,21434,Isabella Smith,F,35 - 44,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,6,52.5,35,315.0,210,105.0,7
SO74015,2008-06-28,2008,Q2,2008-Q2,6,490,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,21434,Isabella Smith,F,35 - 44,Graduate Degree,United States,4,Fintan Knott,Patrycja Bloggs,Price,Other,6,303.0,202,1818.0,1212,606.0,7
SO74016,2008-06-28,2008,Q2,2008-Q2,6,385,Bikes,Road Bikes,Road-550-W,Yellow,20680,Ashley Anderson,F,35 - 44,Graduate Degree,Canada,6,Kayan Walters,Rudi Chung,Price,Other,1,177.0,118,177.0,118,59.0,7
SO74016,2008-06-28,2008,Q2,2008-Q2,6,235,Clothing,Jerseys,Long-Sleeve Logo Jersey,Multi,20680,Ashley Anderson,F,35 - 44,Graduate Degree,Canada,6,Kayan Walters,Rudi Chung,Price,Other,4,58.5,39,234.0,156,78.0,7
SO74017,2008-06-28,2008,Q2,2008-Q2,6,582,Bikes,Road Bikes,Road-350-W,Yellow,19157,Eduardo Thompson,M,35 - 44,Bachelors,United States,1,Aahil Mullen,Benn Pitt,On Promotion,Promotion,2,441.0,294,882.0,588,294.0,7
SO74018,2008-06-28,2008,Q2,2008-Q2,6,580,Bikes,Road Bikes,Road-350-W,Yellow,19276,Ruben Sai,M,45 - 54,Partial College,France,7,King Landry,Benn Pitt,Price,Other,2,438.0,292,876.0,584,292.0,7
SO74018,2008-06-28,2008,Q2,2008-Q2,6,539,Accessories,Tires and Tubes,ML Road Tire,,19276,Ruben Sai,M,45 - 54,Partial College,France,7,King Landry,Benn Pitt,Price,Other,12,376.5,251,4518.0,3012,1506.0,7
SO74018,2008-06-28,2008,Q2,2008-Q2,6,529,Accessories,Tires and Tubes,Road Tire Tube,,19276,Ruben Sai,M,45 - 54,Partial College,France,7,King Landry,Benn Pitt,Price,Other,1,361.5,241,361.5,241,120.5,7
SO74018,2008-06-28,2008,Q2,2008-Q2,6,212,Accessories,Helmets,Sport-100,Red,19276,Ruben Sai,M,45 - 54,Partial College,France,7,King Landry,Benn Pitt,Price,Other,48,45.0,30,2160.0,1440,720.0,7
SO74019,2008-06-28,2008,Q2,2008-Q2,6,381,Bikes,Road Bikes,Road-550-W,Yellow,21672,Craig Gomez,M,35 - 44,High School,Germany,8,Meerab Yang,Rudi Chung,Review,Other,5,174.0,116,870.0,580,290.0,7
SO74019,2008-06-28,2008,Q2,2008-Q2,6,220,Accessories,Helmets,Sport-100,Blue,21672,Craig Gomez,M,35 - 44,High School,Germany,8,Meerab Yang,Rudi Chung,Review,Other,5,48.0,32,240.0,160,80.0,7
SO74020,2008-06-28,2008,Q2,2008-Q2,6,385,Bikes,Road Bikes,Road-550-W,Yellow,20936,Christy Cai,F,25 - 34,Partial College,France,7,King Landry,Benn Pitt,Price,Other,20,177.0,118,3540.0,2360,1180.0,7
SO74020,2008-06-28,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,20936,Christy Cai,F,25 - 34,Partial College,France,7,King Landry,Benn Pitt,Price,Other,5,283.5,189,1417.5,945,472.5,7
SO74020,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,20936,Christy Cai,F,25 - 34,Partial College,France,7,King Landry,Benn Pitt,Price,Other,5,286.5,191,1432.5,955,477.5,7
SO74021,2008-06-28,2008,Q2,2008-Q2,6,387,Bikes,Road Bikes,Road-550-W,Yellow,22318,Ramon Xu,M,35 - 44,High School,Germany,8,Meerab Yang,Rudi Chung,Review,Other,20,178.5,119,3570.0,2380,1190.0,7
SO74021,2008-06-28,2008,Q2,2008-Q2,6,488,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,22318,Ramon Xu,M,35 - 44,High School,Germany,8,Meerab Yang,Rudi Chung,Review,Other,5,300.0,200,1500.0,1000,500.0,7
SO74022,2008-06-28,2008,Q2,2008-Q2,6,387,Bikes,Road Bikes,Road-550-W,Yellow,25577,Elijah Wright,M,45 - 54,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Review,Other,20,178.5,119,3570.0,2380,1190.0,7
SO74022,2008-06-28,2008,Q2,2008-Q2,6,215,Accessories,Helmets,Sport-100,Black,25577,Elijah Wright,M,45 - 54,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Review,Other,48,46.5,31,2232.0,1488,744.0,7
SO74023,2008-06-28,2008,Q2,2008-Q2,6,385,Bikes,Road Bikes,Road-550-W,Yellow,25489,Brad Tang,M,35 - 44,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,30,177.0,118,5310.0,3540,1770.0,7
SO74023,2008-06-28,2008,Q2,2008-Q2,6,539,Accessories,Tires and Tubes,ML Road Tire,,25489,Brad Tang,M,35 - 44,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,30,376.5,251,11295.0,7530,3765.0,7
SO74023,2008-06-28,2008,Q2,2008-Q2,6,480,Accessories,Tires and Tubes,Patch kit,,25489,Brad Tang,M,35 - 44,Bachelors,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,15,288.0,192,4320.0,2880,1440.0,7
SO74024,2008-06-28,2008,Q2,2008-Q2,6,383,Bikes,Road Bikes,Road-550-W,Yellow,25585,Brent Sun,M,45 - 54,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,30,175.5,117,5265.0,3510,1755.0,7
SO74024,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,25585,Brent Sun,M,45 - 54,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,45,286.5,191,12892.5,8595,4297.5,7
SO74024,2008-06-28,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,25585,Brent Sun,M,45 - 54,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,30,283.5,189,8505.0,5670,2835.0,7
SO74024,2008-06-28,2008,Q2,2008-Q2,6,490,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,25585,Brent Sun,M,45 - 54,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,30,303.0,202,9090.0,6060,3030.0,7
SO74025,2008-06-28,2008,Q2,2008-Q2,6,575,Bikes,Touring Bikes,Touring-1000,Blue,25463,Miguel Robinson,M,35 - 44,High School,France,7,King Landry,Benn Pitt,Manufacturer,Other,30,430.5,287,12915.0,8610,4305.0,7
SO74026,2008-06-28,2008,Q2,2008-Q2,6,572,Bikes,Touring Bikes,Touring-3000,Yellow,11364,Jennifer Collins,F,25 - 34,High School,Australia,9,Rabia Silva,Rudi Chung,On Promotion,Promotion,30,426.0,284,12780.0,8520,4260.0,7
SO74027,2008-06-28,2008,Q2,2008-Q2,6,604,Bikes,Road Bikes,Road-750,Black,29344,Gilbert Ye,M,65+,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,3,474.0,316,1422.0,948,474.0,7
SO74027,2008-06-28,2008,Q2,2008-Q2,6,479,Accessories,Bottles and Cages,Road Bottle Cage,,29344,Gilbert Ye,M,65+,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,2,286.5,191,573.0,382,191.0,7
SO74028,2008-06-28,2008,Q2,2008-Q2,6,606,Bikes,Road Bikes,Road-750,Black,27471,Susan Gao,F,55 - 64,High School,Australia,9,Rabia Silva,Rudi Chung,Review,Other,1,477.0,318,477.0,318,159.0,7
SO74028,2008-06-28,2008,Q2,2008-Q2,6,473,Clothing,Vests,Classic Vest,Blue,27471,Susan Gao,F,55 - 64,High School,Australia,9,Rabia Silva,Rudi Chung,Review,Other,11,277.5,185,3052.5,2035,1017.5,7
SO74029,2008-06-29,2008,Q2,2008-Q2,6,594,Bikes,Mountain Bikes,Mountain-500,Silver,13156,Bradley Lal,M,65+,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,22,459.0,306,10098.0,6732,3366.0,7
SO74029,2008-06-29,2008,Q2,2008-Q2,6,535,Accessories,Tires and Tubes,LL Mountain Tire,,13156,Bradley Lal,M,65+,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,11,370.5,247,4075.5,2717,1358.5,7
SO74029,2008-06-29,2008,Q2,2008-Q2,6,480,Accessories,Tires and Tubes,Patch kit,,13156,Bradley Lal,M,65+,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,11,288.0,192,3168.0,2112,1056.0,7
SO74030,2008-06-29,2008,Q2,2008-Q2,6,580,Bikes,Road Bikes,Road-350-W,Yellow,24586,Jerry Luo,M,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,On Promotion,Promotion,3,438.0,292,1314.0,876,438.0,7
SO74031,2008-06-29,2008,Q2,2008-Q2,6,484,Accessories,Cleaners,Bike Wash,,11500,Sarah Simmons,F,25 - 34,Graduate Degree,Canada,6,Kayan Walters,Rudi Chung,Price,Other,15,294.0,196,4410.0,2940,1470.0,7
SO74032,2008-06-29,2008,Q2,2008-Q2,6,535,Accessories,Tires and Tubes,LL Mountain Tire,,11369,Ashlee Tang,F,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,70,370.5,247,25935.0,17290,8645.0,7
SO74032,2008-06-29,2008,Q2,2008-Q2,6,212,Accessories,Helmets,Sport-100,Red,11369,Ashlee Tang,F,25 - 34,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,10,45.0,30,450.0,300,150.0,7
SO74033,2008-06-29,2008,Q2,2008-Q2,6,539,Accessories,Tires and Tubes,ML Road Tire,,15794,Tonya Chander,F,35 - 44,Bachelors,Australia,9,Rabia Silva,Rudi Chung,Price,Other,350,376.5,251,131775.0,87850,43925.0,7
SO74034,2008-06-29,2008,Q2,2008-Q2,6,537,Accessories,Tires and Tubes,HL Mountain Tire,,22005,Pamela Mehta,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,10,373.5,249,3735.0,2490,1245.0,7
SO74034,2008-06-29,2008,Q2,2008-Q2,6,485,Accessories,Fenders,Fender Set - Mountain,,22005,Pamela Mehta,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,10,295.5,197,2955.0,1970,985.0,7
SO74034,2008-06-29,2008,Q2,2008-Q2,6,488,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,22005,Pamela Mehta,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,10,300.0,200,3000.0,2000,1000.0,7
SO74034,2008-06-29,2008,Q2,2008-Q2,6,464,Clothing,Gloves,Half-Finger Gloves,Black,22005,Pamela Mehta,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Price,Other,70,267.0,178,18690.0,12460,6230.0,7
SO74035,2008-06-29,2008,Q2,2008-Q2,6,491,Clothing,Jerseys,Short-Sleeve Classic Jersey,Yellow,16710,Carla Arthur,F,45 - 54,Partial College,Australia,9,Rabia Silva,Rudi Chung,Television Advertisement,Marketing,6,304.5,203,1827.0,1218,609.0,7
SO74036,2008-06-29,2008,Q2,2008-Q2,6,356,Bikes,Mountain Bikes,Mountain-200,Silver,13548,Bridget Jai,F,35 - 44,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,3,150.0,100,450.0,300,150.0,7
SO74036,2008-06-29,2008,Q2,2008-Q2,6,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,13548,Bridget Jai,F,35 - 44,Bachelors,Germany,8,Meerab Yang,Rudi Chung,Price,Other,24,285.0,190,6840.0,4560,2280.0,7
SO74037,2008-06-29,2008,Q2,2008-Q2,6,358,Bikes,Mountain Bikes,Mountain-200,Black,13515,Cara Liang,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,24,151.5,101,3636.0,2424,1212.0,7
SO74037,2008-06-29,2008,Q2,2008-Q2,6,528,Accessories,Tires and Tubes,Mountain Tire Tube,,13515,Cara Liang,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,24,360.0,240,8640.0,5760,2880.0,7
SO74037,2008-06-29,2008,Q2,2008-Q2,6,537,Accessories,Tires and Tubes,HL Mountain Tire,,13515,Cara Liang,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,48,373.5,249,17928.0,11952,5976.0,7
SO74037,2008-06-29,2008,Q2,2008-Q2,6,215,Accessories,Helmets,Sport-100,Black,13515,Cara Liang,F,65+,Partial College,Germany,8,Meerab Yang,Rudi Chung,Price,Other,24,46.5,31,1116.0,744,372.0,7
SO74038,2008-06-29,2008,Q2,2008-Q2,6,360,Bikes,Mountain Bikes,Mountain-200,Black,15087,Robin Sanz,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,24,153.0,102,3672.0,2448,1224.0,7
SO74038,2008-06-29,2008,Q2,2008-Q2,6,212,Accessories,Helmets,Sport-100,Red,15087,Robin Sanz,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,24,45.0,30,1080.0,720,360.0,7
SO74038,2008-06-29,2008,Q2,2008-Q2,6,223,Clothing,Caps,Cycling Cap,Multi,15087,Robin Sanz,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,12,52.5,35,630.0,420,210.0,7
SO74039,2008-06-29,2008,Q2,2008-Q2,6,358,Bikes,Mountain Bikes,Mountain-200,Black,15088,Colleen Cai,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,6,151.5,101,909.0,606,303.0,7
SO74039,2008-06-29,2008,Q2,2008-Q2,6,478,Accessories,Bottles and Cages,Mountain Bottle Cage,,15088,Colleen Cai,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,6,285.0,190,1710.0,1140,570.0,7
SO74039,2008-06-29,2008,Q2,2008-Q2,6,477,Accessories,Bottles and Cages,Water Bottle,,15088,Colleen Cai,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,14,283.5,189,3969.0,2646,1323.0,7
SO74039,2008-06-29,2008,Q2,2008-Q2,6,484,Accessories,Cleaners,Bike Wash,,15088,Colleen Cai,F,35 - 44,Graduate Degree,United Kingdom,10,Roshan Jeffery,Benn Pitt,Price,Other,14,294.0,196,4116.0,2744,1372.0,7
SO74040,2008-06-29,2008,Q2,2008-Q2,6,362,Bikes,Mountain Bikes,Mountain-200,Black,12830,Russell Raje,M,35 - 44,High School,France,7,King Landry,Benn Pitt,Price,Other,56,154.5,103,8652.0,5768,2884.0,7
SO74040,2008-06-29,2008,Q2,2008-Q2,6,537,Accessories,Tires and Tubes,HL Mountain Tire,,12830,Russell Raje,M,35 - 44,High School,France,7,King Landry,Benn Pitt,Price,Other,4,373.5,249,1494.0,996,498.0,7
SO74040,2008-06-29,2008,Q2,2008-Q2,6,528,Accessories,Tires and Tubes,Mountain Tire Tube,,12830,Russell Raje,M,35 - 44,High School,France,7,King Landry,Benn Pitt,Price,Other,30,360.0,240,10800.0,7200,3600.0,7
SO74040,2008-06-29,2008,Q2,2008-Q2,6,480,Accessories,Tires and Tubes,Patch kit,,12830,Russell Raje,M,35 - 44,High School,France,7,King Landry,Benn Pitt,Price,Other,30,288.0,192,8640.0,5760,2880.0,7
